similarity,edge_cents,strategy,kalshi_id,kalshi_label,kalshi_yes,kalshi_no,poly_id,poly_label,poly_yes,poly_no,pred_label,pred_label_name,pred_prob_0,pred_prob_1,pred_prob_2
0.8446,1.5,NO on Kalshi @ 66.0¢  +  YES on Polymarket @ 32.5¢,KXGOVOKNOMR-26-CMAC,Wil Charles McCall be the Republican nominee for Governor in Oklahoma? — Charles McCall,39.0,66.0,0xf18497fa69a4ca7a92e13814bb332c3c68052d7cd4345970be683d4042a109b7,Will Charles McCall win the 2026 Oklahoma Governor Republican primary election?,32.5,67.5,2,true_match,0.0086,0.0085,0.9829
0.8419,1.5,NO on Kalshi @ 90.0¢  +  YES on Polymarket @ 8.5¢,KXNFLAFCCHAMP-27-NE,Will New England win the Pro Football AFC Championship? — New England,13.0,90.0,0x13ef35d4bf77d5e1cb891b15fde4af75a2f9ed8044b898ec9596b1515afbf06a,Will New England Patriots win the 2027 NFL AFC Championship?,8.5,91.5,2,true_match,0.0372,0.0228,0.94
0.8402,1.5,NO on Kalshi @ 69.0¢  +  YES on Polymarket @ 29.5¢,KXARGPREMDIVGAME-26MAR10NOBPLA-TIE,Newell's Old Boys vs Platense Winner? — Tie,35.0,69.0,0x77fa56f75e3552db2aeef4e1bc57a4218e2b21d271c9d5f14bded072a756d420,CA Newell's Old Boys vs. CA Platense: O/U 2.5,29.5,70.5,2,true_match,0.0945,0.1389,0.7666
0.839,1.5,YES on Kalshi @ 10.0¢  +  NO on Polymarket @ 88.5¢,KXMLBNL-26-NYM,Will New York M win the 2026 Pro Baseball National League Championship? — New York M,10.0,91.0,0x62673bdd41a2288e179f964346098b9a376dc13ee4668ccc60d9b74cae993a3e,Will New York Mets win the 2026 National League Championship Series?,11.5,88.5,2,true_match,0.0143,0.0058,0.9799
0.8382,1.5,NO on Kalshi @ 85.0¢  +  YES on Polymarket @ 13.5¢,KXNFLNFCCHAMP-27-LAR,Will Los Angeles R win the Pro Football NFC Championship? — Los Angeles R,16.0,85.0,0xd8e7df41df8b81692f2b6339d18cc16bfac611113595a85ea8f111c1bccc3662,Will Los Angeles Rams win the 2027 NFL NFC Championship?,13.5,86.5,2,true_match,0.0113,0.0124,0.9763
0.8376,1.5,NO on Kalshi @ 51.0¢  +  YES on Polymarket @ 47.5¢,KXWCCREG-26-GONZ,Will Gonzaga be the West Coast Conference regular season champions? — Gonzaga,51.0,51.0,0x1bcb72a0ffd91c04526f15bc469e0bd13ce6e2f4a015056b8a5eeda724c7ee64,Will Gonzaga win the 2026 WCC conference championship?,47.5,52.5,2,true_match,0.1139,0.1126,0.7735
0.835,1.5,YES on Kalshi @ 4.0¢  +  NO on Polymarket @ 94.5¢,KXMLBNLWEST-26-AZ,Will Arizona be the 2026 NL West Division Winner — Arizona,4.0,97.0,0x75f91b2141a25d684e1d02aa649cf2c81b336ed533cf3f6d8f253f53da0bd994,Will Arizona Diamondbacks win the 2026 NL West title?,5.5,94.5,2,true_match,0.2925,0.0431,0.6643
0.8324,1.5,YES on Kalshi @ 9.0¢  +  NO on Polymarket @ 89.5¢,KXNFLDRAFTPICK-26-4-AREE,Who will be picked fourth in the Pro Football Draft? — Arvell Reese,9.0,92.0,0xf102d50ca8be16c8d24909574e37ee7829fa840de9d123311b01fa90976f7b4f,Will Arvell Reese be the third pick in the 2026 NFL draft?,10.5,89.5,2,true_match,0.05,0.3056,0.6444
0.8233,1.5,YES on Kalshi @ 7.0¢  +  NO on Polymarket @ 91.5¢,KXNHLADAMS-26-DMUS,Who will win Jack Adams Award? — Dan Muse,7.0,98.0,0x8553aadccae43b9505ac4822efa96e463af220f7450f5e4b040df583e74ad042,Will Dan Muse win the 2025–2026 NHL Jack Adams Award?,8.5,91.5,2,true_match,0.0479,0.07,0.882
0.9708,1.45,YES on Kalshi @ 97.0¢  +  NO on Polymarket @ 1.6¢,KXCLOSEHORMUZ-27JAN,Will Iran close Strait of Hormuz before Jan 2027? — Before 2027,97.0,5.0,0x5bbabd359667d5bbdb9ee690bb959c9aa4cf4b08b2ae6592118a59753f622d78,Will Iran close the Strait of Hormuz before 2027?,98.45,1.55,2,true_match,0.006,0.0864,0.9075
0.962,1.45,NO on Kalshi @ 7.0¢  +  YES on Polymarket @ 91.5¢,KXSONGRELEASE-27JAN01-OLIV,Will Olivia Rodrigo release a new song 2026? — Olivia Rodrigo,,7.0,0x2045f51cb09e78e7ab1660eb63d28d7a4f4650da74ddc15094c127125d937f28,Will Olivia Rodrigo release a new song in 2026?,91.55,8.450000000000001,2,true_match,0.0043,0.0559,0.9398
0.9541,1.45,YES on Kalshi @ 2.0¢  +  NO on Polymarket @ 96.5¢,KXSENATENHR-26-DINN,Wil Dan Innis be the Republican nominee for the Senate in New Hampshire? — Dan Innis,2.0,,0x7e689daae8bc73706e14080016d554b58b28ebb3efd49267c85832c755f25577,Will Dan Innis be the Republican nominee for Senate in New Hampshire?,3.45,96.55,2,true_match,0.0045,0.0175,0.978
0.9531,1.45,YES on Kalshi @ 97.0¢  +  NO on Polymarket @ 1.6¢,KXCLOSEHORMUZ-27JAN-26MAY,Will Iran close Strait of Hormuz before May 2026? — Before May,97.0,4.0,0x5bbabd359667d5bbdb9ee690bb959c9aa4cf4b08b2ae6592118a59753f622d78,Will Iran close the Strait of Hormuz before 2027?,98.45,1.55,2,true_match,0.0144,0.3085,0.6771
0.9499,1.45,YES on Kalshi @ 97.0¢  +  NO on Polymarket @ 1.6¢,KXCLOSEHORMUZ-27JAN-26AUG,Will Iran close Strait of Hormuz before Aug 2026? — Before August,97.0,4.0,0x5bbabd359667d5bbdb9ee690bb959c9aa4cf4b08b2ae6592118a59753f622d78,Will Iran close the Strait of Hormuz before 2027?,98.45,1.55,2,true_match,0.0237,0.252,0.7243
0.9427,1.45,YES on Kalshi @ 5.0¢  +  NO on Polymarket @ 93.5¢,KXAZ01R-26-JCHA,Will Joseph Chaplik be the Republican nominee for AZ-1? — Joseph Chaplik,5.0,99.0,0x7fcf21912df2c1f851f2c4db16266209fcc8d2b6dddaf1f63daa92eb5595fa8c,Will Joseph Chaplik be the Republican nominee for AZ-01?,6.45,93.55,2,true_match,0.0061,0.0187,0.9752
0.9243,1.45,YES on Kalshi @ 8.0¢  +  NO on Polymarket @ 90.5¢,KXNHLPRES-26-TB,Will the Tampa Bay Lightning win the Pro Hockey President's Trophy? — Tampa Bay Lightning,8.0,97.0,0x6a62721ce3e6459fc09dda5fdecf584e472067d4bb160091fc71ba342109b833,Will the Tampa Bay Lightning win the 2025–2026 NHL Presidents' Trophy?,9.45,90.55,2,true_match,0.0329,0.0357,0.9314
0.9159,1.45,YES on Kalshi @ 3.0¢  +  NO on Polymarket @ 95.5¢,KXMLSCUP-26-CLT,Will Charlotte win the MLS Cup? — Charlotte,3.0,,0xdd40580b22ac93932fdae14c22d6c59a05e02ebf2313ce3eebe60ebf16ad425e,Will Charlotte FC win the 2026 MLS Cup?,4.45,95.55,2,true_match,0.0052,0.0044,0.9904
0.9044,1.45,YES on Kalshi @ 3.0¢  +  NO on Polymarket @ 95.5¢,KXMLSCUP-26-MTL,Will Montréal win the MLS Cup? — Montréal,3.0,,0xb4c20e4b46aaf7ab65f74179d70de44bbd3734937d05da6e39d722a18f4b3646,Will CF Montréal win the 2026 MLS Cup?,4.45,95.55,2,true_match,0.005,0.0041,0.9909
0.8513,1.45,NO on Kalshi @ 97.0¢  +  YES on Polymarket @ 1.6¢,KXVPRESNOMR-28-GY,Will Glenn Youngkin be the nominee for the Vice Presidency for the Republican party? — Glenn Youngkin,6.0,97.0,0xd0c4c60c8e68ee15974df3aa7d217225e98020fab9fcdb32d10f8e3d285e1619,Will Glenn Youngkin win the 2028 Republican presidential nomination?,1.55,98.45,2,true_match,0.0985,0.0527,0.8488
0.8402,1.45,NO on Kalshi @ 88.0¢  +  YES on Polymarket @ 10.5¢,KXGOVAK-26-CBIS,Who will win the governorship in Alaska? — Click Bishop,17.0,88.0,0xb2fddc90e11d6c55351bfbd5c01e67323f4d177f55f612274a90da92d1ae68db,Will Click Bishop win the 2026 Alaska governor election?,10.55,89.45,2,true_match,0.0088,0.0128,0.9784
0.8257,1.45,NO on Kalshi @ 95.0¢  +  YES on Polymarket @ 3.5¢,KXVPRESNOMD-28-PB,Will Pete Buttigieg be the nominee for the Vice Presidency for the Democratic party? — Pete Buttigieg,6.0,95.0,0x4c325469d9b516ef4e6b8f73a81a12607dec075e3c2fd454f91765aaeafc4760,Will Pete Buttigieg win the 2028 Democratic presidential nomination?,3.55,96.45,2,true_match,0.2159,0.0807,0.7033
0.8238,1.45,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 97.5¢,KXSB-27-CAR,Will Carolina win the 2027 Pro Football Championship? — Carolina,1.0,,0x7be2cc6b32ca3b9487164a5e85cc890ef6f358ba010dec0d04e860efcef07e70,Will Carolina Panthers win the 2027 NFL NFC Championship?,2.45,97.55,2,true_match,0.3189,0.0315,0.6496
0.9891,1.4,YES on Kalshi @ 96.0¢  +  NO on Polymarket @ 2.6¢,KXLIGUE1RELEGATION-26-FCM,Will Metz be Relegated from Ligue 1 in 2025-26 Season? — Metz,96.0,89.0,0xfa6cdc4725de3762f80f3682226c27ab8a30e55cef8d69f700820a45f50ccde1,Will Metz be relegated from Ligue 1 after the 2025–26 season?,97.4,2.6,2,true_match,0.014,0.2015,0.7845
0.9534,1.4,YES on Kalshi @ 4.0¢  +  NO on Polymarket @ 94.6¢,KXGOVFLNOMD-26-SJON,Wil Shevrin Jones be the Democratic nominee for Governor in Florida? — Shevrin Jones,4.0,,0x8778fdb0cc01d61e829035842cc75e425544762bcf194aa677b8e638fe794889,Will Shevrin Jones be the Democratic nominee for Florida Governor?,5.4,94.6,2,true_match,0.0031,0.0145,0.9823
0.9479,1.4,YES on Kalshi @ 4.0¢  +  NO on Polymarket @ 94.6¢,KXHOUSERACE-TX18-26-R,Will Republican win the House race for TX-18? — Republican party,4.0,,0xb0897dd03abac6e12eac76a33bb435e14738e4b2ed0ffcef51dd2b536b04ed0f,Will the Republican Party win the TX-18 House seat?,5.4,94.6,2,true_match,0.0044,0.0046,0.991
0.9297,1.4,YES on Kalshi @ 2.0¢  +  NO on Polymarket @ 96.6¢,KXSENATESCR-26-MLYN,Wil Mark Lynch be the Republican nominee for the Senate in South Carolina? — Mark Lynch,2.0,,0xa99c78533f4307896fd64726f47e6f0586bd7a1fcb5285aae302ac623962272c,Will Mark Lynch be the Republican nominee for Senate in South Carolina?,3.4000000000000004,96.6,2,true_match,0.0047,0.0133,0.982
0.9092,1.4,NO on Kalshi @ 95.0¢  +  YES on Polymarket @ 3.6¢,KXOSCARACTO-26-LEO,Will Leonardo DiCaprio win Best Actor at the Oscars? — Leonardo DiCaprio,6.0,95.0,0x5178aec93c1c06f5f2f9bacc30391f37c87dac5fac060ab44c775cf2915b9fc0,Will Leonardo DiCaprio win Best Actor at the 98th Academy Awards?,3.5999999999999996,96.4,2,true_match,0.0102,0.0123,0.9776
0.8954,1.4,YES on Kalshi @ 3.0¢  +  NO on Polymarket @ 95.6¢,KXOSCARCOUNT-26-FRA-1,How many awards will Frankenstein win at the Oscars? — Exactly 1,3.0,,0x9bd882d76ae1da52c6cedab827300999a9a41ae50e93825a683c3d512317db57,"Will ""Frankenstein"" win exactly 1 award at the Oscars?",4.3999999999999995,95.6,2,true_match,0.0325,0.0176,0.9499
0.8449,1.4,YES on Kalshi @ 15.0¢  +  NO on Polymarket @ 83.6¢,KXNBASIXTH-26-KJOH,Who will win Sixth Man of the Year? — Keldon Johnson,15.0,86.0,0x052060aec2007cd5f09868dc248c878384ae28977287581dfefb1d9f154d344f,Will Keldon Johnson win the 2025–2026 NBA Sixth Man of the Year?,16.400000000000002,83.6,2,true_match,0.0152,0.0473,0.9375
0.8426,1.4,NO on Kalshi @ 90.0¢  +  YES on Polymarket @ 8.6¢,KXNFLDRAFTPICK-26-4-SSTY,Who will be picked fourth in the Pro Football Draft? — Sonny Styles,11.0,90.0,0x308d655d4e835d6d549f29d3d6505c1a66c200df7c74655931eeaea72c0ec48f,Will Sonny Styles be the third pick in the 2026 NFL draft?,8.6,91.4,2,true_match,0.0425,0.1996,0.7579
0.826,1.4,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 97.6¢,KXNHLADAMS-26-MSUL,Who will win Jack Adams Award? — Mike Sullivan,1.0,,0x1889b996d55f65e4e3c5ebe1882763503a83a9fd4fa7877eb293506d3a47d044,Will Mike Sullivan win the 2025–2026 NHL Jack Adams Award?,2.4,97.6,2,true_match,0.1263,0.1544,0.7194
0.825,1.4,YES on Kalshi @ 2.0¢  +  NO on Polymarket @ 96.6¢,KXNETFLIXRANKMOVIEGLOBAL2-26MAR09-KPO,"#2 Global Netflix Movie on Mar 9, 2026? — KPop Demon Hunters",2.0,99.0,0x7a85c10009ff1178e2a40734b4533a5cfdf1171904238a0465583388d479c9dc,"Will ""Kpop Demon Hunters"" be the #2 global Netflix movie this week?",3.4000000000000004,96.6,2,true_match,0.0621,0.332,0.6059
0.9293,1.35,YES on Kalshi @ 10.0¢  +  NO on Polymarket @ 88.6¢,KXMENWORLDCUP-26-AR,Will the Argentina win the 2026 Men's World Cup? — Argentina,10.0,91.0,0x0c4cd2055d6ea89354ffddc55d6dbcef9355748112ea952fc925f3db6a5c457f,Will Argentina win the 2026 FIFA World Cup?,11.35,88.64999999999999,2,true_match,0.0082,0.0266,0.9652
0.8589,1.35,YES on Kalshi @ 9.0¢  +  NO on Polymarket @ 89.6¢,KXNEXTMANAGEREPL-26TOT-RMAS,Who will be the next manager of Tottenham? — Ryan Mason,9.0,,0xfdbcabad92c87b3502ac51deded3a5932b4d25c86da2e0ce53702ec41effa576,Will Ryan Mason be appointed as manager of Tottenham?,10.35,89.64999999999999,2,true_match,0.0793,0.1506,0.7701
0.932,1.35,NO on Kalshi @ 94.0¢  +  YES on Polymarket @ 4.7¢,KXPRESNOMD-28-JOSS,Will Jon Ossoff be the Democratic Presidential nominee in 2028? — Jon Ossoff,7.0,94.0,0x74dba1ce1ae9dd535414e85f2d9ab5ea32c0fb1acc9b7130b67e6d91217e24e1,Will Jon Ossoff win the 2028 Democratic presidential nomination?,4.65,95.35,2,true_match,0.0054,0.0077,0.987
0.9056,1.35,YES on Kalshi @ 6.0¢  +  NO on Polymarket @ 92.7¢,KXNHLPRES-26-DAL,Will the Dallas Stars win the Pro Hockey President's Trophy? — Dallas Stars,6.0,,0x5820b10e16f39e1f3ea635057331ca4872ccb20aa3da99825b439894c91f5d75,Will the Dallas Stars win the 2025–2026 NHL Presidents' Trophy?,7.35,92.65,2,true_match,0.1025,0.0692,0.8283
0.899,1.35,YES on Kalshi @ 6.0¢  +  NO on Polymarket @ 92.7¢,KXFACUP-26-BRE,Will Brentford win the FA Cup? — Brentford,6.0,98.0,0x5f406424c4743a052e62a43e1f2337f3c78e5f23010135aff4b3efbd4fd50435,Will Brentford win the 2025-2026 FA Cup?,7.35,92.65,2,true_match,0.0104,0.0138,0.9758
0.8869,1.35,NO on Kalshi @ 96.0¢  +  YES on Polymarket @ 2.6¢,KXNHLPLAYOFF-26-NJ,Will the New Jersey Devils be one of the 2025-26 Pro Hockey Playoff Qualifiers? — New Jersey Devils,17.0,96.0,0x00c631f175ede76bdc91bb49c271733cd43e2c660bb3e0c37d81e0e6852ec282,Will the New Jersey Devils make the NHL Playoffs?,2.65,97.35,2,true_match,0.0708,0.1994,0.7298
0.8449,1.35,NO on Kalshi @ 94.0¢  +  YES on Polymarket @ 4.7¢,KXGOVAZNOMR-26-DSCH,Wil Dave Schweikert be the Republican nominee for Governor in Arizona? — Dave Schweikert,10.0,94.0,0xe7d700ab6438d2846005193951a7019dc80aeeeb788c56a5a99656a87951d1f3,Will David Schweikert win the 2026 Arizona Governor Republican primary election?,4.65,95.35,2,true_match,0.0273,0.029,0.9437
0.8239,1.35,YES on Kalshi @ 4.0¢  +  NO on Polymarket @ 94.7¢,KXPRESPERSON-28-KHAR,Who will win the next presidential election? — Kamala Harris,4.0,97.0,0x909659c9436228e2be56d5582ba6188166f2f8bf3c596335512c8f2e380d01ec,Will Kamala Harris win the 2028 Democratic presidential nomination?,5.35,94.65,2,true_match,0.2444,0.0643,0.6913
0.8204,1.35,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 97.7¢,KXNHLPRES-26-UTA,Will the Utah Mammoth win the Pro Hockey President's Trophy? — Utah Mammoth,1.0,,0xfdc1041ba84bfd8f741eee0bdafce8b1887626c83afd017d18ee9b1f77008b9f,Will the Utah Mammoth win the 2026 NHL Stanley Cup?,2.35,97.65,2,true_match,0.4019,0.1088,0.4893
0.9609,1.3,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 97.7¢,KXFRENCHPRES-27-JCAS,Will Jean Castex win the 2027 French presidential election? — Jean Castex,1.0,,0x8c1faa77d8ded9f94ffef7fe6326421a9890efd769ddcfd17808985c4a4ba93a,Will Jean Castex win the 2027 French presidential election?,2.3,97.7,2,true_match,0.007,0.0113,0.9818
0.9263,1.3,YES on Kalshi @ 3.0¢  +  NO on Polymarket @ 95.7¢,KXFOWOMEN-26-PEG,Will Jessica Pegula win the French Open? — Jessica Pegula,3.0,98.0,0x27a2ea3cda39696d7e73cd9626fe61c702c060b3a573c80b339cc0b9f38a068b,Will Jessica Pegula win the 2026 Women’s French Open?,4.3,95.7,2,true_match,0.0042,0.0086,0.9872
0.9143,1.3,YES on Kalshi @ 20.0¢  +  NO on Polymarket @ 78.7¢,KXRECOGROC-29,Will Trump recognize Somaliland? — During Trump's term,20.0,85.0,0x48b6208c56c2bac5c29f4c91e951c2c17d706b38168d0487860e449a0bffb01a,Will Trump recognize Somaliland before 2027?,21.3,78.7,2,true_match,0.0097,0.0526,0.9376
0.8855,1.3,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 97.7¢,KXBACHELORETTE-27JAN01-JOH,Will Johnnie win The Bachelorette Season 22? — Johnnie,1.0,,0x02def3545714ba14f74a8ec4d73c1f5dc05485d469a8bbcc3098403958d83eb5,Will Johnnie LaRossa win The Bachelorette Season 22?,2.3,97.7,2,true_match,0.0154,0.015,0.9696
0.8826,1.3,YES on Kalshi @ 8.0¢  +  NO on Polymarket @ 90.7¢,KXARREST-27JAN-BOM,Will Barack Obama be arrested before Jan 2027? — Barack Obama,8.0,91.0,0x70b226359baf2441d277d46fe796af532992f42d792fc2fe444ad21d2f4cc1da,Obama arrested before 2027?,9.3,90.7,2,true_match,0.0435,0.0754,0.8811
0.8822,1.3,YES on Kalshi @ 5.0¢  +  NO on Polymarket @ 93.7¢,KXNE2D-26-MJOH,Wil Mark Johnston be the Democratic nominee for NE-2? — Mark Johnston,5.0,98.0,0x30c56466ef835fd7434e73a6b430d4ba95e12f516afd8165eb9d0346ace76f5d,Will Mark Johnston be the Democratic nominee for NE-02?,6.3,93.7,2,true_match,0.0094,0.0083,0.9824
0.8226,1.3,NO on Kalshi @ 95.0¢  +  YES on Polymarket @ 3.7¢,GOVPARTYRI-26-R,Will the Republican party win the governorship in Rhode Island — Republican party,9.0,95.0,0xc9e6a0be2fe2d015dc1cd9d75f4dc5b48dddee1a7043935ef5d1e981c55d5ffc,Will the Republicans win the Rhode Island governor race in 2026?,3.7,96.3,2,true_match,0.0978,0.0502,0.852
0.9609,1.25,NO on Kalshi @ 1.0¢  +  YES on Polymarket @ 97.8¢,KXALBUMRELEASE-26-LUK,Will Luke Combs release a new album in 2026? — Luke Combs,,1.0,0x02c2725c5c90f28bca810179821dc8736732b93b92a45e575d99aace1848cb92,Will Luke Combs release an album in 2026?,97.75,2.25,2,true_match,0.0105,0.1356,0.8539
0.9579,1.25,NO on Kalshi @ 13.0¢  +  YES on Polymarket @ 85.8¢,KXSONGRELEASE-27JAN01-UZI,Will Lil Uzi Vert release a new song 2026? — Lil Uzi Vert,93.0,13.0,0xec692a3d046e7fbfed68662e638af6c49070732defb1e9782144a6d9bbd7146b,Will Lil Uzi Vert release a new song in 2026?,85.75,14.249999999999998,2,true_match,0.0059,0.0405,0.9536
0.9503,1.25,NO on Kalshi @ 63.0¢  +  YES on Polymarket @ 35.8¢,KXSENATEKYR-26-NMOR,Wil Nate Morris be the Republican nominee for the Senate in Kentucky? — Nate Morris,39.0,63.0,0x060e72bc4bb6b08e29d1ed0ec3a3fd348dc0aa5e2dd1d162cfb076005582f2ba,Will Nate Morris be the Republican nominee for Senate in Kentucky?,35.75,64.25,2,true_match,0.0007,0.0042,0.9951
0.9449,1.25,YES on Kalshi @ 81.0¢  +  NO on Polymarket @ 17.8¢,KXIPODISCORD-27JAN01,"When will Discord IPO? — Before Jan 1, 2027",81.0,26.0,0x48fcbf6bb8eceff817ba48b56211e4f8a4cf6896570d847d8d115e63c3abf36a,Discord IPO before 2027?,82.25,17.75,2,true_match,0.0107,0.4554,0.5339
0.9339,1.25,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 97.8¢,KXNHLPRES-26-NJ,Will the New Jersey Devils win the Pro Hockey President's Trophy? — New Jersey Devils,1.0,,0xc52a779a2306924e24cf468d11a9accdad7fce737559af766fa95a3290fcdf5a,Will the New Jersey Devils win the 2025–2026 NHL Presidents' Trophy?,2.25,97.75,2,true_match,0.1078,0.0817,0.8105
0.8986,1.25,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 97.8¢,KXMA6D-26-SMOU,Wil Seth Moulton be the Democratic nominee for MA-6? — Seth Moulton,1.0,,0x18d3a6528371e1ea16cd50f955f0f45ea61c4c90a705a4f33d10eb02e9382f40,Will Seth Moulton be the Democratic nominee for MA-06?,2.25,97.75,2,true_match,0.0142,0.0195,0.9663
0.8973,1.25,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 97.8¢,KXOSCARCOUNT-26-SEN-3,How many awards will Sentimental Value win at the Oscars? — Exactly 3,1.0,,0x24d0911334bb05a8f51ba64dcee1163f03aad8c09a874e9bb680c044650cd673,"Will ""Sentimental Value"" win exactly 3 awards at the Oscars?",2.25,97.75,2,true_match,0.011,0.0122,0.9767
0.8803,1.25,YES on Kalshi @ 3.0¢  +  NO on Polymarket @ 95.8¢,KXGOVCONOMR-26-GLOP,Wil Greg Lopez be the Republican nominee for Governor in Colorado? — Greg Lopez,3.0,,0x5523370f49ab0443e7808f79df53dca1c195f0cbb1c0f43edfd9a62f21d873c0,Will Greg Lopez win the 2026 Colorado Governor Republican primary election?,4.25,95.75,2,true_match,0.0543,0.0298,0.9159
0.8667,1.25,YES on Kalshi @ 81.0¢  +  NO on Polymarket @ 17.8¢,KXIPO-26-DISCORD,Who will IPO before 2027? — Discord,81.0,21.0,0x48fcbf6bb8eceff817ba48b56211e4f8a4cf6896570d847d8d115e63c3abf36a,Discord IPO before 2027?,82.25,17.75,2,true_match,0.0537,0.1632,0.783
0.9414,1.2,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 97.8¢,KXSENATEILR-26-JGOO,Wil John Goodman be the Republican nominee for the Senate in Illinois? — John Goodman,1.0,,0x2e31c02b1ea3ed07d8e6c462eea6dee2dacb44e5283f961c73e089e007c845f3,Will John Goodman be the Republican nominee for Senate in Illinois?,2.1999999999999997,97.8,2,true_match,0.0044,0.0224,0.9731
0.9384,1.2,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 97.8¢,KXUT1D-26-KRIE,Will Kathleen Riebe be the Democratic nominee for UT-1? — Kathleen Riebe,1.0,,0x3de0fb8cffb61cfad1760e04df8b38240041819c29ec44d13306921a72546dc5,Will Kathleen Riebe be the Democratic nominee for UT-01?,2.1999999999999997,97.8,2,true_match,0.0067,0.0208,0.9725
0.9068,1.2,YES on Kalshi @ 94.0¢  +  NO on Polymarket @ 4.8¢,KXOSCARACTR-26-JES,Will Jessie Buckley win Best Actress at the Oscars? — Jessie Buckley,94.0,7.0,0xf1dc7a6f726e04fbc30c7498bf9994b9c1d843f1bf50ec8bb6cb8ce6402335fa,Will Jessie Buckley win Best Actress at the 98th Academy Awards?,95.2,4.8,2,true_match,0.025,0.0631,0.912
0.8621,1.2,YES on Kalshi @ 9.0¢  +  NO on Polymarket @ 89.8¢,KXGDPYEAR-26-B3.3,GDP growth in 2026? — 3.1 to 3.5,9.0,95.0,0xf13d1fedd21e7f89da9efbea3351d6a7f538d0abc2fcba8743aeefa7c8a24572,Will world GDP growth be 3.5% in 2026?,10.2,89.8,2,true_match,0.0099,0.3801,0.6099
0.8319,1.2,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 97.8¢,KXLALIGA-26-OSA,Will Osasuna win the La Liga? — Osasuna,1.0,,0xfe239a1e3ea08839af257fe778718cc0ae3552fe0b5e9031695b0250f95db008,Will Osasuna be relegated from La Liga after the 2025–26 season?,2.1999999999999997,97.8,2,true_match,0.2057,0.3866,0.4078
0.9702,1.15,NO on Kalshi @ 97.0¢  +  YES on Polymarket @ 1.8¢,KXSURVIVOR-26DEC31-JON,Will Jonathan Young win Survivor Season 50? — Jonathan Young,4.0,97.0,0xe0818e62ab9e8ed5448a486da3dd661b17f4bc388ab3a20c822a1f524cbdeedb,Will Jonathan Young win Survivor Season 50?,1.85,98.15,2,true_match,0.0047,0.0054,0.9899
0.8836,1.15,NO on Kalshi @ 97.0¢  +  YES on Polymarket @ 1.8¢,KXSB-27-DAL,Will Dallas win the 2027 Pro Football Championship? — Dallas,4.0,97.0,0x93158447b78290c1abb5ccf3e025dd03290865972b3fc9c8d2803aa64ae1cbfd,Will the Dallas Cowboys win the 2027 NFL league championship?,1.85,98.15,2,true_match,0.1199,0.0206,0.8595
0.8794,1.15,NO on Kalshi @ 92.0¢  +  YES on Polymarket @ 6.9¢,KXWCGROUPWIN-26L-GHA,Will Ghana finish first in World Cup Group L? — Ghana,9.0,92.0,0x79c8ff02f4fab8be39ef267ae8ed16a03210765e686f221fe3a6811ed0b979e8,Will Ghana win Group L in the 2026 FIFA World Cup?,6.8500000000000005,93.15,2,true_match,0.0432,0.0679,0.889
0.9431,1.15,YES on Kalshi @ 2.0¢  +  NO on Polymarket @ 96.9¢,KXGOVFLNOMD-26-JPIZ,Wil Jason Pizzo be the Democratic nominee for Governor in Florida? — Jason Pizzo,2.0,,0x7a12aaa4db8f691c49b209b30b167d92f9f8c5a359fc08b9cb18328f6a750aa9,Will Jason Pizzo be the Democratic nominee for Florida Governor?,3.15,96.85,2,true_match,0.0047,0.0193,0.976
