similarity,edge_cents,strategy,kalshi_id,kalshi_label,kalshi_yes,kalshi_no,poly_id,poly_label,poly_yes,poly_no
0.8590,11.00,NO on Kalshi @ 53.0¢  +  YES on Polymarket @ 36.0¢,KXWCGROUPWIN-26D-USA,Will USA finish first in World Cup Group D? — USA,49.0,53.0,0xcbc96c93a1e80ffb7b5efeb2bd6c6a587ec16957eec8d2e823988cc51d6dac30,Will USA win Group D in the 2026 FIFA World Cup?,36.0,64.0
0.8513,11.00,YES on Kalshi @ 19.0¢  +  NO on Polymarket @ 70.0¢,KXNBAPTS-26MAR09NYKLAC-LACBLOPEZ11-15,Brook Lopez: 15+ points — Brook Lopez: 15+,19.0,,0x097a524624eb8065e376ebebf3889e131232cd659afa39329decbce630a8720f,Brook Lopez: Points O/U 9.5,30.0,70.0
0.8486,11.00,NO on Kalshi @ 75.0¢  +  YES on Polymarket @ 14.0¢,SENATEKS-28-D,Will Democratics win the Senate race in Kansas? — Democratic party,26.0,75.0,0x460d3942d385cdeda20519c0c5ad804ae48dc18efc9a82e1f1be87a29e69adb3,Will the Democrats win the Kansas Senate race in 2026?,14.000000000000002,86.0
0.8482,11.00,YES on Kalshi @ 20.0¢  +  NO on Polymarket @ 69.0¢,KXBTCRESERVE-27-JAN01,"Will Trump create a National Bitcoin Reserve before Jan 1, 2027? — Before Jan 1, 2027",20.0,84.0,0x953b1439569eef0a0e639566acd35d32ebadee8ab70dbb2f8e00bb936a277aa2,US national Bitcoin reserve before 2027?,31.0,69.0
0.8385,11.00,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 88.0¢,KXPRESNOMD-28-JF,Will John Fetterman be the Democratic Presidential nominee in 2028? — John Fetterman,1.0,,0xa27ff8f214d6cfc8c29c8b8f6e2be5fd25243b8e5ca61321df6fa2b387c0d3ad,Will John Fetterman announce a Presidential run before 2027?,12.0,88.0
0.8312,11.00,NO on Kalshi @ 38.0¢  +  YES on Polymarket @ 51.0¢,KXUCLGAME-26MAR10LEVARS-ARS,Leverkusen vs Arsenal Winner? — Arsenal,64.0,38.0,0x44e27e5adca5d90d24da18e641bdbc12cb0ab9d4b1f312347439800b00c9d4d7,Arsenal FC vs. Bayer 04 Leverkusen: Both Teams to Score,51.0,49.0
0.8273,11.00,YES on Kalshi @ 43.0¢  +  NO on Polymarket @ 46.0¢,KXALITOOUT-26SEP01,"Will Samuel Alito retires the Supreme Court in before September? — Before Sep 1, 2026",43.0,61.0,0xa222013f2baf3e9eb0613b7dc45d2fd8a3e63177c21bd282d9bb5133d6a44986,"Will Samuel Alito announce his retirement by December 31, 2026?",54.0,46.0
0.9225,10.90,NO on Kalshi @ 87.0¢  +  YES on Polymarket @ 2.1¢,KXTRUMPMEETING-27JAN01-NNMAD,"Will Donald Trump meet in person Nicolás Maduro before Jan 1, 2027? — Nicolás Maduro",17.0,87.0,0xec73295382a30c335e3f8ba41e56b3add7d8702a13dc7a18ecee20bb143a3550,Will Trump meet with Nicolás Maduro in March 2026?,2.1,97.89999999999999
0.8725,10.80,YES on Kalshi @ 5.0¢  +  NO on Polymarket @ 84.2¢,KXECONSTATU3-26MAR-T4.9,Unemployment rate in Mar 2026? — Exactly 4.9%,5.0,,0x7cacfdebabd1975d08c7873490f1b3499c76ad7eab68d76175af238d9afc4098,Will the March 2026 unemployment rate be 4.6%?,15.8,84.2
0.8721,10.80,YES on Kalshi @ 5.0¢  +  NO on Polymarket @ 84.2¢,KXECONSTATU3-26MAR-T4.8,Unemployment rate in Mar 2026? — Exactly 4.8%,5.0,,0x7cacfdebabd1975d08c7873490f1b3499c76ad7eab68d76175af238d9afc4098,Will the March 2026 unemployment rate be 4.6%?,15.8,84.2
0.8725,10.55,NO on Kalshi @ 87.0¢  +  YES on Polymarket @ 2.5¢,KXVISITIRAN-26JUL01-RPAH,"Will Reza Pahlavi visit Iran before Jul 1, 2026? — Reza Pahlavi",19.0,87.0,0xd25b2fc3a916b317d71b398c5d0f81ad33fe1da6b56d6c9f717332d31584504e,Will Reza Pahlavi enter Iran by March 31?,2.45,97.55
0.9635,10.50,NO on Kalshi @ 61.0¢  +  YES on Polymarket @ 28.5¢,KXNEXTISRAELPM-45JAN01-NBEN,Will Naftali Bennett be the next Prime Minister of Israel? — Naftali Bennett,43.0,61.0,0x9ed0ecc8b8589e67967d44c4420944a41b6a6806419019a1581d514174eee9b1,Will Naftali Bennett be the next Prime Minister of Israel?,28.499999999999996,71.5
0.9497,10.50,NO on Kalshi @ 19.0¢  +  YES on Polymarket @ 70.5¢,KXHOUSETX32-26-R,Will Republican win the House race for TX-32? — Republican party,87.0,19.0,0x17d9797821f1a32321564af18ce9bb98ba79f269d6973c9af4c092a518a916ff,Will the Republican Party win the TX-32 House seat?,70.5,29.5
0.9479,10.50,YES on Kalshi @ 70.0¢  +  NO on Polymarket @ 19.5¢,KXTOKENLAUNCH-27JAN01-OSTI,"Will Ostium launch a token before Jan 1, 2027? — Ostium",70.0,37.0,0xf9ef8c1386d8ee35b4ea45c585a8b9ea0e61e755b43a721cc8a784ea1c210970,"Will Ostium launch a token by December 31, 2026?",80.5,19.5
0.9367,10.50,NO on Kalshi @ 23.0¢  +  YES on Polymarket @ 66.5¢,HOUSEPA10-26-D,Will Democratic win the House race for PA-10? — Democratic party,81.0,23.0,0x1ba8c5b414501846fafc1639481a839d57bc3bbb62471400e86224e93c2281f5,Will the Democratic Party win the PA-10 House seat?,66.5,33.5
0.9351,10.50,NO on Kalshi @ 77.0¢  +  YES on Polymarket @ 12.5¢,KXIPOGLEAN-27MAY01,"When will Glean IPO? — Before May 1, 2027",31.0,77.0,0x65e6bbe77f4cfd65fa6c4dc1eb496cc93d0eaef678596c8c8de189a2b07abd90,Glean IPO before 2027?,12.5,87.5
0.9181,10.50,YES on Kalshi @ 27.0¢  +  NO on Polymarket @ 62.5¢,HOUSEPA7-26-R,Will Republican win the House race for PA-7? — Republican party,27.0,78.0,0x1a8fadca151b214722192338aa6ea3ec4122902576fb4192d7f6da3dd3a8f9ec,Will the Republican Party win the PA-07 House seat?,37.5,62.5
0.9074,10.50,NO on Kalshi @ 34.0¢  +  YES on Polymarket @ 55.5¢,KXNCAAMBSBELT-26-TROY,Will Troy be the Sun Belt tournament champions? — Troy,69.0,34.0,0xac4e9daee43b79a4fd6060afdecd6fb74183fa94951863c9c51edf62ea18111e,Will Troy win the 2026 Sun Belt conference championship?,55.50000000000001,44.5
0.8961,10.50,YES on Kalshi @ 6.0¢  +  NO on Polymarket @ 83.5¢,KXUE-MEX26FEB-2.7,Mexico unemployment rate in Feb 2026? — Above 2.7%,6.0,96.0,0x5204329d372e424d4b183dbad38df4a0f78d36a7dd613e5d8ef97b147443c0f9,Will Mexico’s February unemployment rate be 2.6%?,16.5,83.5
0.8828,10.50,NO on Kalshi @ 43.0¢  +  YES on Polymarket @ 46.5¢,KXDOTA2GAME-26MAR09TUNDRAAUR-AUR,Will Aurora win the Tundra Esports vs. Aurora Dota 2 match? — Aurora,61.0,43.0,0x70c3d8561b649b4c81fc9faafb9274b8bd50dce68fe58b75c6f5aaeb16bc2a70,Dota 2: Aurora vs Tundra Esports - Game 2 Winner,46.5,53.5
0.8826,10.50,YES on Kalshi @ 14.0¢  +  NO on Polymarket @ 75.5¢,KXECONSTATU3-26MAY-T4.7,Unemployment rate in May 2026? — Exactly 4.7%,14.0,97.0,0x220f52561358dac152990b5674e447a4a2297528083ebd011138963d95daec74,Will the March 2026 unemployment rate be 4.5%?,24.5,75.5
0.8757,10.50,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 88.5¢,KXNHLMETROPOLITAN-26-PHI,Will Philadelphia Flyers win the NHL Metropolitan Division? — Philadelphia Flyers,1.0,,0x602b0ed201fa1d35f2f94394f7b0df755817fdcab2f5fb1f988030ce4f03ddf8,Will the Philadelphia Flyers make the NHL Playoffs?,11.5,88.5
0.8733,10.50,NO on Kalshi @ 88.0¢  +  YES on Polymarket @ 1.5¢,KXSOLMAXY-27JAN01-250,"Will the spot price of Solana be above $250.00 before Jan 1, 2027 at 12:00 AM ET? — Above $250.00",17.0,88.0,0x304787d93858b6b5b332a5604c195cd3da01f467b4e9297cd98042cbbec59823,Will the price of Solana be above $110 on March 14?,1.5,98.5
0.8732,10.50,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 88.5¢,COSTCOHOTDOG-25,Will Costco change the price of hot dog combo before 2025? — Before 2025,1.0,,0xd372089035707ca4059017c125091d6f04098f2471a5e94d163e31be46562a73,Costco increases hotdog price before 2027?,11.5,88.5
0.8728,10.50,NO on Kalshi @ 77.0¢  +  YES on Polymarket @ 12.5¢,KXELECTIRAN-27JAN01,"Will Iran hold a presidential election before Jan 1, 2027? — Before Jan 1, 2027",24.0,77.0,0xfacf7578441650ec19a86bf2d9c264744bb9180f80ad603c65204aa203bd1755,Will Iran hold a presidential election by June 30?,12.5,87.5
0.8636,10.50,YES on Kalshi @ 4.0¢  +  NO on Polymarket @ 85.5¢,KXVENEZUELALEADER-26DEC31-MRUB,"Will Marco Rubio be the head of state of Venezuela on Dec 31, 2026? — Marco Rubio",4.0,97.0,0x364b2addcd3df6e0484011b6f10afd75b8a624249c756fe7a47b4b0ab90e22a9,"Will Marco Rubio visit Venezuela by March 31, 2026?",14.499999999999998,85.5
0.8624,10.50,YES on Kalshi @ 2.0¢  +  NO on Polymarket @ 87.5¢,KXPRESNOMD-28-RW,Will Raphael Warnock be the Democratic Presidential nominee in 2028? — Raphael Warnock,2.0,99.0,0x190b498b78854f4ff96bd797db39c9a5a5321ce8b5171b2328c4bf499ee5f115,Will Raphael Warnock announce a Presidential run before 2027?,12.5,87.5
0.8611,10.50,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 88.5¢,KXNBAWEST-26-DAL,Will the Dallas win the 2026 Pro Basketball Western Conference Championship? — Dallas,1.0,,0x743b119da43128342922174f989169f9ec3904109f27bd8370f9d7d0793903a5,Will the Dallas Stars win the Western Conference?,11.5,88.5
0.8603,10.50,YES on Kalshi @ 70.0¢  +  NO on Polymarket @ 19.5¢,SENATEGA-28-D,Will Democratics win the Senate race in Georgia? — Democratic party,70.0,34.0,0x3c5b93b91196c8db64e63c424979da8cfbf44a4501afd70d2480ee28fbf306a2,Will the Democrats win the Georgia Senate race in 2026?,80.5,19.5
0.8575,10.50,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 88.5¢,KXNHL-26-PHI,Will Philadelphia Flyers win the 2025-26 Stanley Cup Finals? — Philadelphia Flyers,1.0,,0x602b0ed201fa1d35f2f94394f7b0df755817fdcab2f5fb1f988030ce4f03ddf8,Will the Philadelphia Flyers make the NHL Playoffs?,11.5,88.5
0.8570,10.50,YES on Kalshi @ 43.0¢  +  NO on Polymarket @ 46.5¢,KXEFLCHAMPIONSHIPGAME-26MAR11NORSHU-NOR,Norwich vs Sheffield United Winner? — Norwich,43.0,65.0,0xba711c58b124a57cb01af2e1a70eb28665a9f2a9f8a70e3d64da10e3b44ce148,Norwich City FC vs. Sheffield United FC: O/U 2.5,53.5,46.5
0.8550,10.50,YES on Kalshi @ 27.0¢  +  NO on Polymarket @ 62.5¢,KXNBAPTS-26MAR09NYKLAC-LACDGARLAND10-20,Darius Garland: 20+ points — Darius Garland: 20+,27.0,97.0,0x49a761541d4976106db9ae6365d9720203f863083645d4953c9658d4fb1e104e,Darius Garland: Points O/U 13.5,37.5,62.5
0.8504,10.50,YES on Kalshi @ 8.0¢  +  NO on Polymarket @ 81.5¢,KXUSACOMPANYSTAKE-27JAN01-IONQ,Will any part of the United States federal government take a stake of above 0% in IonQ? — IonQ,8.0,97.0,0x3e318837fa58267e33e8af09dea56455c74ccb948627cfd0ae3bb6e69fa54788,"Will the US federal government take a stake in IonQ, Inc.?",18.5,81.5
0.8492,10.50,YES on Kalshi @ 56.0¢  +  NO on Polymarket @ 33.5¢,KXBTCD-26MAR1317-T67499.99,"Bitcoin price  on Mar 13, 2026? — $67,500 or above",56.0,45.0,0xce9b957971f8022d349e367a19c8f7b7cd4c04af2df5205352fc4e7021892ea9,"Will the price of Bitcoin be above $66,000 on March 13?",66.5,33.5
0.8477,10.50,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 88.5¢,KXNBAWEST1SEED-25-DAL,Will Dallas be the Pro Basketball Western Conference #1 Seed in the playoffs? — Dallas,1.0,,0x743b119da43128342922174f989169f9ec3904109f27bd8370f9d7d0793903a5,Will the Dallas Stars win the Western Conference?,11.5,88.5
0.8416,10.50,NO on Kalshi @ 85.0¢  +  YES on Polymarket @ 4.5¢,KXTRUMPIRAN-27JAN01,"Will Donald Trump visit Iran before Jan 1, 2027? — Before Jan 1, 2027",17.0,85.0,0x52f23b60032d6e63721bb64c06077c783c97c0c44a31073b8027f31865eff2b5,Will Donald Trump enter Iran by June 30?,4.5,95.5
0.8322,10.50,YES on Kalshi @ 5.0¢  +  NO on Polymarket @ 84.5¢,KXCAHOUSEDEM-26NOV03-E45,Will Democrats win exactly 45 seats in the 2026 U.S. House of Representatives elections in California? — 45,5.0,,0x9cfc2fa6fd9cba7e3c4926641d593be976d65e1049ef661367fe810b12f2ef74,Will the Republican Party win the CA-45 House seat?,15.5,84.5
0.8650,10.45,NO on Kalshi @ 88.0¢  +  YES on Polymarket @ 1.6¢,KXATPGRANDSLAM-26-AZEV,Will Alexander Zverev win a Tennis Grand Slam in 2026? — Alexander Zverev,13.0,88.0,0x9f6c180ed79bccf08b3d58d23c6af3a87afd4d0b176e770c6951a573dcaee814,Will Alexander Zverev be the 2026 Men’s Wimbledon winner?,1.55,98.45
0.8976,10.40,YES on Kalshi @ 3.0¢  +  NO on Polymarket @ 86.6¢,KXFACUP-26-WHU,Will West Ham win the FA Cup? — West Ham,3.0,,0x0db4b3abf997d4fe1e7c1ef1c16426869c074379a375a1c5779eade5ea974cb2,Will West Ham United win the 2025-2026 FA Cup?,13.4,86.6
0.9382,10.25,YES on Kalshi @ 72.0¢  +  NO on Polymarket @ 17.8¢,KXIPODISCORD-26OCT01,"When will Discord IPO? — Before Oct 1, 2026",72.0,35.0,0x48fcbf6bb8eceff817ba48b56211e4f8a4cf6896570d847d8d115e63c3abf36a,Discord IPO before 2027?,82.25,17.75
0.9487,10.20,YES on Kalshi @ 4.0¢  +  NO on Polymarket @ 85.8¢,KXBULGARIAPRES-26NOV15-YSTO,Will Yanaki Stoilov win the the 2026 Bulgarian presidential election? — Yanaki Stoilov,4.0,,0x74be00a0d42fca6cbb0f586877774e07c970303e71d803ebfc72a14c5b111f79,Will Yanaki Stoilov win the next Bulgarian presidential election?,14.2,85.8
0.8745,10.15,NO on Kalshi @ 88.0¢  +  YES on Polymarket @ 1.8¢,KXZELENSKYYOUT-26OCT01,"Will Volodymyr Zelenskyy leave President of Ukraine before Oct 1, 2026? — Before Oct 1, 2026",19.0,88.0,0x895aef0f7bcd24e44ef80077534bdf560d29d8577d3681d30ed0952d74cad442,"Zelenskyy out as Ukraine president by March 31, 2026?",1.8499999999999999,98.15
0.8422,10.15,NO on Kalshi @ 17.0¢  +  YES on Polymarket @ 72.9¢,KXMARRIAGESWIFTKELCE-26,Will Taylor Swift and Travis Kelce be married in 2026? — Before 2027,84.0,17.0,0x46eb6b4907d9fc0ba8bf1758ab37db500de95fa003ad70a0e6afe5d93df5a947,Taylor Swift x Travis Kelce get married by June 30?,72.85000000000001,27.150000000000002
0.9495,10.00,YES on Kalshi @ 19.0¢  +  NO on Polymarket @ 71.0¢,KXIPOANDURIL-27FEB01,"When will Anduril IPO? — Before Feb 1, 2027",19.0,85.0,0xb7a72d5e5e4ad1dd7664fec7b7c3031a66d149d186e9c5180351780eb1323566,Anduril IPO before 2027?,28.999999999999996,71.0
0.9493,10.00,YES on Kalshi @ 7.0¢  +  NO on Polymarket @ 83.0¢,KXVISITVENEZUELA-26MAY01-KLEAN,"Will Karoline Leavitt visit Venezuela before May 1, 2026? — Karoline Leavitt",7.0,99.0,0x55efd4b1c107452f6bad516660871cce3b8e2a3b7082cf50b763fb215534b619,"Will Karoline Leavitt visit Venezuela by March 31, 2026?",17.0,83.0
0.9291,10.00,NO on Kalshi @ 18.0¢  +  YES on Polymarket @ 72.0¢,HOUSEOH13-26-D,Will Democratic win the House race for OH-13? — Democratic party,85.0,18.0,0xc528b5c384832a754585eeb005f96efd2842db3db1ebfd574bc3c8235a6dbae0,Will the Democratic Party win the OH-13 House seat?,72.0,28.000000000000004
0.9252,10.00,YES on Kalshi @ 6.0¢  +  NO on Polymarket @ 84.0¢,KXIPODEEL-26MAY01,"When will Deel IPO? — Before May 1, 2026",6.0,,0xd21614c016c4a911cbc8856dac53f5af6fdf222b9c82531e31aa9f9f9bf4f2a9,Deel IPO before 2027?,16.0,84.0
0.9242,10.00,YES on Kalshi @ 41.0¢  +  NO on Polymarket @ 49.0¢,HOUSENJ7-26-R,Will Republican win the House race for NJ-7? — Republican party,41.0,66.0,0x8e55594f3856badd772cbc1354b3c234848092dd030ee38f9b0de7c2ee82a232,Will the Republican Party win the NJ-07 House seat?,51.0,49.0
0.9175,10.00,YES on Kalshi @ 6.0¢  +  NO on Polymarket @ 84.0¢,KXIPODEEL-26APR01,"When will Deel IPO? — Before Apr 1, 2026",6.0,,0xd21614c016c4a911cbc8856dac53f5af6fdf222b9c82531e31aa9f9f9bf4f2a9,Deel IPO before 2027?,16.0,84.0
0.9139,10.00,NO on Kalshi @ 49.0¢  +  YES on Polymarket @ 41.0¢,HOUSENC1-26-R,Will Republican win the House race for NC-1? — Republican party,57.0,49.0,0x587f44f11f175ae5a67de2052bceec0a2eb9bb9b98c99f051103211211604606,Will the Republican Party win the NC-01 House seat?,41.0,59.0
0.9139,10.00,YES on Kalshi @ 19.0¢  +  NO on Polymarket @ 71.0¢,KXIPO-26-ANDURIL,Who will IPO before 2027? — Anduril,19.0,83.0,0xb7a72d5e5e4ad1dd7664fec7b7c3031a66d149d186e9c5180351780eb1323566,Anduril IPO before 2027?,28.999999999999996,71.0
0.9043,10.00,YES on Kalshi @ 47.0¢  +  NO on Polymarket @ 43.0¢,KXMLSGAME-26MAR14DALSD-SD,Dallas vs San Diego FC Winner? — San Diego FC,47.0,56.0,0xe68a5bd0fc17780a9d504255d83b6d5de5c0874e74d2d520d0af781d2f3d5626,FC Dallas vs. San Diego FC: Both Teams to Score,56.99999999999999,43.0
0.8925,10.00,YES on Kalshi @ 66.0¢  +  NO on Polymarket @ 24.0¢,HOUSEIA1-26-D,Will Democratic win the House race for IA-1? — Democratic party,66.0,39.0,0x5ad7756609da59ffb359e37a16cc0b89285f4b823623e22e2900f054a77ed8ed,Will the Democratic Party win the IA-01 House seat?,76.0,24.0
0.8830,10.00,NO on Kalshi @ 74.0¢  +  YES on Polymarket @ 16.0¢,KXGDP-26APR30-T3.0,Will **real GDP** increase by more than 3.0% in Q1 2026? — Above 3.0%,27.0,74.0,0x05260e1c44dc94aadd963c29e0005618d4b9975db01f0883e01455c729a04cf1,Will US GDP growth in Q1 2026 be greater than 3.5%?,16.0,84.0
0.8775,10.00,NO on Kalshi @ 43.0¢  +  YES on Polymarket @ 47.0¢,KX20SONG-26DEC26-BIL,Will Billie Eilish have a top 20 song this year? — Billie Eilish,69.0,43.0,0x892d3a913a5ce5fac86c88eb362b7858bfa866f579be5f184bf6cddcb587f6c6,Will Billie Eilish have a #1 song on the Billboard Hot 100 in 2026?,47.0,53.0
0.8744,10.00,YES on Kalshi @ 18.0¢  +  NO on Polymarket @ 72.0¢,KXTRUMPAPPROVALBELOW-26DEC31-33,Will Donald Trump's approval rating on approval rating be below 33% during Dec 2025 to Dec 2026 according to VoteHub? — Below 33%,18.0,87.0,0xd2e96e78b5a59e12b4d60d6b8426aa93dc6edf2ed7d711509481050c347856b3,Will Trump's approval rating hit 35% in 2026?,28.000000000000004,72.0
0.8736,10.00,YES on Kalshi @ 37.0¢  +  NO on Polymarket @ 53.0¢,KX1SONG-DEC2626-BIL,Will Billie Eilish have a #1 hit this year? — Billie Eilish,37.0,67.0,0x892d3a913a5ce5fac86c88eb362b7858bfa866f579be5f184bf6cddcb587f6c6,Will Billie Eilish have a #1 song on the Billboard Hot 100 in 2026?,47.0,53.0
0.8704,10.00,YES on Kalshi @ 47.0¢  +  NO on Polymarket @ 43.0¢,KXCS2MAP-26MAR09B8FUT-1-B8,Will B8 win map 1 in the B8 vs. FUT Esports match? — B8,47.0,57.0,0xf271003d3f996da5040cd61622be30c2bcd34c1b7c1fea15a1aee834239ad7a0,Counter-Strike: FUT Esports vs B8 - Map 1 Winner,56.99999999999999,43.0
0.8702,10.00,YES on Kalshi @ 17.0¢  +  NO on Polymarket @ 73.0¢,KXNBAREB-26MAR09NYKLAC-NYKJHART3-12,Josh Hart: 12+ rebounds — Josh Hart: 12+,17.0,,0x4b69d68c5ddfcc4dad85ddd5e4442c8475bcdde01e52c7f2c69c8e679a431160,Josh Hart: Rebounds O/U 7.5,27.0,73.0
0.8660,10.00,YES on Kalshi @ 39.0¢  +  NO on Polymarket @ 51.0¢,KXSERIEAGAME-26MAR15PISCAG-PIS,Pisa vs Cagliari Winner? — Pisa,39.0,64.0,0x1faf90af88cdf79fa1fe639723b5eccad3f64a180ab2c50a8ece92ac4f3a079b,Pisa SC vs. Cagliari Calcio: Both Teams to Score,49.0,51.0
0.8642,10.00,YES on Kalshi @ 14.0¢  +  NO on Polymarket @ 76.0¢,KXNBAAST-26MAR09NYKLAC-NYKJBRUNSON11-12,Jalen Brunson: 12+ assists — Jalen Brunson: 12+,14.0,,0xd500a83999bb356e7d1611c646d8bbdb6c47351da39187a4266841c5dafbc623,Jalen Brunson: Assists O/U 7.5,24.0,76.0
0.8630,10.00,YES on Kalshi @ 24.0¢  +  NO on Polymarket @ 66.0¢,KXLEADERMLBHITS-26-LARR,Will Luis Arraez lead Pro Baseball in hits for the 2026 regular season? — Luis Arraez,24.0,83.0,0x58c9a0bf63c40fb1296b41dfd58c0e299fbea9b63c6f5022940aaade27ac9fbc,Will Luis Arráez hit the most hits at the 2026 World Baseball Classic?,34.0,66.0
0.8602,10.00,YES on Kalshi @ 32.0¢  +  NO on Polymarket @ 58.0¢,KXEGYPLGAME-26MAR11ENPZAM-TIE,Enppi vs Zamalek Winner? — Tie,32.0,75.0,0x2115d5c0ac03d6e92a04ea6b6c52b9451ec389a3c22c9360417615c0245219a4,ENPPI vs. Zamalek SC: Both Teams to Score,42.0,57.99999999999999
0.8566,10.00,NO on Kalshi @ 77.0¢  +  YES on Polymarket @ 13.0¢,KXGDPYEAR-26-B2.3,GDP growth in 2026? — 2.1 to 2.5,24.0,77.0,0x21ba6e5a2ac90fa75afef355b6459730b79ff573ff3724c256aeb4d6e3e88e9a,Will US GDP growth in 2026 be between 2.0% and 2.5%?,13.0,87.0
0.8509,10.00,YES on Kalshi @ 48.0¢  +  NO on Polymarket @ 42.0¢,KXEPL1H-26MAR15MUNAVL-MUN,Manchester United vs Aston Villa: First Half Winner? — Manchester United,48.0,65.0,0xfb192ad494426a25cb94cfe95d5a902ec2017724f058f669866069f0aaa6524b,Manchester United FC vs. Aston Villa FC: Both Teams to Score,57.99999999999999,42.0
0.8461,10.00,YES on Kalshi @ 24.0¢  +  NO on Polymarket @ 66.0¢,KXWCROUND-26RO16-SVK,Will Slovakia qualify for FIFA World Cup Round of 16? — Slovakia,24.0,96.0,0x939bffc79d51cc380bd8507a6de7fcc528a4c13c923762fb4115c949045c7ccd,Will Slovakia qualify for the 2026 FIFA World Cup?,34.0,66.0
0.8449,10.00,YES on Kalshi @ 46.0¢  +  NO on Polymarket @ 44.0¢,KXCS2MAP-26MAR09NVQMZP-1-NVQ,Will Team Novaq win map 1 in the Team Novaq vs. Metizport match? — Team Novaq,46.0,60.0,0x3acd652cd92a85527666362af1489ac0f1f5c79639bd0cf32ab5a8d482d54b27,Counter-Strike: Metizport vs Team Novaq - Map 1 Winner,56.00000000000001,44.0
0.8302,10.00,YES on Kalshi @ 31.0¢  +  NO on Polymarket @ 59.0¢,KXEGYPLGAME-26MAR09NBEPYR-TIE,National Bank Egypt vs Pyramids Winner? — Tie,31.0,71.0,0x134ed8d71111ffe228c59df2a9dd94fc4f2fd985880f1695cbc05310ce2ed8cd,National Bank of Egypt Club vs. Pyramids FC: O/U 2.5,41.0,59.0
0.8280,10.00,NO on Kalshi @ 47.0¢  +  YES on Polymarket @ 43.0¢,KXNCAAMBMAMER-26-AKR,Will Akron be the Mid-American tournament champions? — Akron,54.0,47.0,0xeed13d9d234505629f231ce22005cde314925d500252a4a6998fc3b7708e2133,Will Akron win the 2026 MAC conference championship?,43.0,56.99999999999999
0.8273,10.00,YES on Kalshi @ 70.0¢  +  NO on Polymarket @ 20.0¢,GOVPARTYVT-28-R,Will the Republican party win the governorship in Vermont — Republican,70.0,35.0,0x6664de877892786b699c552ef88f25ff6e4828f9a847e4f40e4d6d9cd30b1485,Will the Republicans win the Vermont governor race in 2026?,80.0,20.0
0.8265,10.00,NO on Kalshi @ 10.0¢  +  YES on Polymarket @ 80.0¢,KXSTEAMPRICE-27-500,How much will new Steam Machine cost? — At least $500,99.0,10.0,0xfc613d67a16f3a9a10b63baa0f48cee855d49310b33643112e43f769d68b80a5,Will the Steam Machine cost $700 or more at release?,80.0,20.0
0.8239,10.00,YES on Kalshi @ 41.0¢  +  NO on Polymarket @ 49.0¢,KXUCLGAME-26MAR17ARSLEV-LEV,Arsenal vs Leverkusen Winner? — Leverkusen,41.0,89.0,0x44e27e5adca5d90d24da18e641bdbc12cb0ab9d4b1f312347439800b00c9d4d7,Arsenal FC vs. Bayer 04 Leverkusen: Both Teams to Score,51.0,49.0
0.8201,10.00,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 89.0¢,KXFACUP-26-TOT,Will Tottenham win the FA Cup? — Tottenham,1.0,,0x657c8142ba5a2a6fe6464462a7043cc9f623e562b05fd242edfb84675d3387ce,Will Tottenham Hotspur FC win on 2026-03-15?,11.0,89.0
0.8444,9.90,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 89.1¢,KXSERIEA-26-ATA,Will Atalanta win the Serie A? — Atalanta,1.0,,0xa5e9fa6e7af5d27abd336a3bbf0b0a66ff4fff23568f9e7608e991fe5dab1b8b,Will Atalanta finish in the top 4 in the 2025-26 Serie A season?,10.9,89.1
0.9883,9.70,NO on Kalshi @ 69.0¢  +  YES on Polymarket @ 21.3¢,KXRECOGSOMALI-29-27,Will Trump recognize Somaliland? — Before 2027,35.0,69.0,0x48b6208c56c2bac5c29f4c91e951c2c17d706b38168d0487860e449a0bffb01a,Will Trump recognize Somaliland before 2027?,21.3,78.7
